professor_id,professor_name,school,school_id,course,rating,date,comment
2583418,Zoran Popovic,University of Washington,1530,481D,1.0,"Feb 26th, 2026","The class is about coding a video game from scratch: should be amazing, right? WRONG. The professor somehow takes all the joy out of it, publicly reprimanding students who do not adhere to his requirements that he does not state. Take literally any other capstone, avoid this one at all costs."
2583418,Zoran Popovic,University of Washington,1530,481D,1.0,"Feb 15th, 2026","Constantly showed up to lectures late, didn't seem like he cared or wanted to teach. Good luck trying to get ahold of him. Would avoid him."
2583418,Zoran Popovic,University of Washington,1530,481D,1.0,"Feb 5th, 2026","Quite literally the worst professor I've ever had at UW. He encouraged the use of AI to build games, emphasizing quantity over quality, and then would proceed to mock students for random bugs in their generated games. Ridiculed games for being uninventive, but didn't bother to invest any time into teach us how to make inventive games. Don't take."
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Dec 12th, 2025",Attendance: Mandatory
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Dec 9th, 2025","I want to preface by saying that Popovic is clearly very knowledgeable in and passionate about his field. However, he does not seem to be very interested in teaching. He will get to class late and leave as soon as it is finished, and has no patience for ""incorrect"" answers/questions in class. I mostly learned from the TAs and external textbooks."
2583418,Zoran Popovic,University of Washington,1530,CSE457,2.0,"Aug 26th, 2025","In case someone needs to hear this, it's not the worst thing to take a class with Zoran. If you're interested in the subject, you will enjoy the project content and appreciate some of his tangents in lecture. If you don't have the bandwidth to deal with Zoran being late or leading unorganized, questionably relevant lectures, then avoid."
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Feb 18th, 2024",Never reply to students questions on Edstem.
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Aug 16th, 2023","This course offers 0 additional resources. His lectures are disorganized and he relies on 5 minute youtube videos to teach. Besides those little videos, the rest of lecture is just disorganized and random whiteboard notes. There's no text to read or further help you can get. I had to drop this class because of how inaccessible and ableist it was."
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Mar 31st, 2021","It is currently 8 days past grades due for quarter, he has not done them and only earlier today the TAs finally got any response from him. The only info they are able to relay to students at this time is ""He will probably do the grades soon"". During the quarter we had to use slides from prev quarters because his were incomplete and uploaded late."
2583418,Zoran Popovic,University of Washington,1530,CSE457,1.0,"Mar 24th, 2021",He never even bothered to post the lectures online. He was constantly late to lecture. Still haven't received a grade for the course despite the fact that all the assignments were graded over a week ago and final grades were due a couple of days ago. TL;DR: Zoran Popovic fails to do even the bare minimum.
2583418,Zoran Popovic,University of Washington,1530,481D,1.0,"Apr 21st, 2020","Easily the worst professor I have ever had. Zoran gives rude, inane advice and comments while everyone looks at him with tired eyes and annoyed breaths. One example of this was telling another group that they had the worst data that he has ever seen. He was also one month late to give us grades, giving us zero communication during this. Avoid."
