professor_id,professor_name,school,school_id,course,rating,date,comment
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 25th, 2026",too much homework for a cms class. the professor locks all the assignments too so you can't work ahead and speedrun the assignments. definitely avoid
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 24th, 2026",Professor got his PhD in something irrelevant so he has a superiority complex
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 24th, 2026","the creative assignments are ridiculous, I took a 0 on one of them because I legit didn't have enough friends to do it. Professor also told off a dude who was older than him just bc his phone went off, he needs to chillax"
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 24th, 2026","Although an ""easy 4.0"", this class has been nothing short of miserable. Mandatory lectures that basically regurgitates information introduced in the mandatory several hour pre-recorded lectures. Weekly creative assignments that are tedious. Just a ridiculous set of standards; don't waste your time."
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 23rd, 2026","Not a super hard class, but insanely tedious. Lots of lectures, lots of assignments, and the professor seems to believe that this is the only class students should care about. Way too much work for a 200 level class, but the only actual hard things are the creative assignments cuz he assumes you have access to editing software (and friends)."
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 23rd, 2026",not worth the effort unless you really care about chinese movies. prof is full of himself too
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 22nd, 2026",Absolute joke lol stay as far away as possible. Talk about a guy with a huge ego who needs a reality check.
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 17th, 2026","way too much for a 200-level film class, flipped classroom. pls avoid."
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 16th, 2026","this teacher is so bad,with bad explanationt and too much homework"
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 13th, 2026","I cannot express how ridiculous this class is within RMP's 350 letter count, but all I can say is while it is an ""easy A,"" there is a LOT of tedious work. 2 hour lectures could easily be condensed to 45 minutes, and there are additional 2+ hour online lectures to watch in order to complete homework assignments. AI will be your friend for this class"
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 10th, 2026","This class is a complete joke. There is an obscene amount of work. The lecture is 2 hours, which doesn't seem so bad until you realize that you just had to spend 2-3 hours watching the pre recorded lectures and writing about them. You'll also receive class wide emails about how you are a bad citizen for using AI because it kills the environment."
124306,Yomi Braester,University of Washington,1530,CMS271,1.0,"Feb 3rd, 2026","An unbelievable amount of pointless work. Before attending the near 2 hour long lecture, an additional 2-3 hours of pre recorded lectures must be watched beforehand. Professor clearly cares about the subject material, though I find this is often translated into pretentiousness and an annoyance with the amount of irrelevant canvas messages sent out."
124306,Yomi Braester,University of Washington,1530,CMS271,2.0,"Feb 2nd, 2026","Do not take this class. Changed how the class is. Long assignments, all of which are completely pointless. You have to do ""creative assignments"" and make videos and photos relating to the movies. Flipped class, so you have to watch hours of lectures to then go hear the exact same stuff in class. Avoid."
124306,Yomi Braester,University of Washington,1530,CMS302,2.0,"Oct 10th, 2025","This class is a mess. Way too much work. Not only are we told to go outside to capture content but expected to read around 50 pages of texts and provide 300 word explanations for each class (2x a week). We also have 3 creative assignments which requires us to write 1,000 words. Takes more effort than all my other classes combined"
124306,Yomi Braester,University of Washington,1530,CMS313,4.0,"Aug 5th, 2025","Professor Braester is very knowledgeable and passionate about the material he teaches; his lectures are detailed, informative, and thought provoking. The films chosen for the coursework are varied and intriguing. The assignment prompts are well thought out and he is always available for questions or encouragement. Beware group projects!"
124306,Yomi Braester,University of Washington,1530,CMS271,5.0,"Jan 6th, 2025","The lectures were boring, but I enjoyed the quiz sections so much. The course is mainly about watching Chinese films and later writing a paragraph that was self-graded. If you need an easy A&H class take CMS&271"
124306,Yomi Braester,University of Washington,1530,CMS271,4.0,"Dec 10th, 2024",class is self graded so easy A! i recommend going to class though because he's very sweet and tries very hard to get students engaged. lots of movies to watch but they were honestly entertaining af and i loved them. easy class but lecture heavy so be warned ! sometimes i'd have two hour lecture in class and two hours to watch for homework lol
124306,Yomi Braester,University of Washington,1530,CMS271,2.0,"Dec 9th, 2024","It's insanely lecture-heavy, and I think you just have to be incredibly passionate about/interested in the specific topic to enjoy the class, even if you're interested in film."
124306,Yomi Braester,University of Washington,1530,CMS271,4.0,"Nov 25th, 2024","There was one specific film that I was particularly eager to see, which was not included in the syllabus. Upon sharing my interest with Yomi, he kindly provided me access to the film so that I could watch it. Class was largely lecture-based but engaging due to his passion. Assignments were relatively brief and enjoyable to complete."
